customer_id,signup_date,region,acquisition_channel
15699,2025-11-20,South East,Paid Search
15700,2025-11-20,Midlands,Referral
15701,2025-11-25,London,Social
15702,2025-11-28,South West,Organic Search
15703,2025-11-03,North East,Email
15704,2025-11-04,South East,Organic Search
15705,2025-11-17,North West,Paid Search
15706,2025-11-17,London,Organic Search
15707,2025-11-24,Yorkshire,Email
15708,2025-11-06,East,Paid Search
15709,2025-11-08,East,Paid Search
15710,2025-11-25,North West,Social
15711,2025-11-13,Yorkshire,Organic Search
15712,2025-11-03,North West,Paid Search
15713,2025-11-22,Yorkshire,Organic Search
15714,2025-11-19,London,Social
15715,2025-11-10,Midlands,Organic Search
15716,2025-11-08,South East,Email
15717,2025-11-05,Midlands,Social
15718,2025-11-17,Midlands,Organic Search
15719,2025-11-25,Yorkshire,Paid Search
15720,2025-11-02,South East,Organic Search
15721,2025-11-21,Midlands,Paid Search
15722,2025-11-25,Midlands,Organic Search
15723,2025-11-28,North East,Paid Search
15724,2025-11-08,London,Paid Search
15725,2025-11-18,London,Organic Search
15726,2025-11-28,South West,Organic Search
15727,2025-11-03,Midlands,Organic Search
15728,2025-11-26,Yorkshire,Organic Search
15729,2025-11-19,Scotland,Paid Search
15730,2025-11-01,South East,Social
15731,2025-11-12,Yorkshire,Social
15732,2025-11-17,North West,Referral
15733,2025-11-11,London,Organic Search
15734,2025-11-20,South East,Organic Search
15735,2025-11-23,Midlands,Organic Search
15736,2025-11-21,North East,Email
15737,2025-11-08,North West,Organic Search
15738,2025-11-25,South East,Organic Search
15739,2025-11-17,Yorkshire,Organic Search
15740,2025-11-23,North West,Social
15741,2025-11-26,North West,Organic Search
15742,2025-11-04,London,Paid Search
15743,2025-11-15,London,Email
15744,2025-11-18,North East,Referral
15745,2025-11-08,London,Social
15746,2025-11-07,East,Organic Search
15747,2025-11-21,Yorkshire,Organic Search
15748,2025-11-14,South East,Social
15749,2025-11-03,South West,Social
15750,2025-11-17,East,Referral
15751,2025-11-13,North West,Referral
15752,2025-11-28,Midlands,Paid Search
15753,2025-11-28,East,Organic Search
15754,2025-11-06,North West,Organic Search
15755,2025-11-26,North East,Organic Search
15756,2025-11-25,Midlands,Paid Search
15757,2025-11-27,London,Referral
15758,2025-11-08,London,Organic Search
15759,2025-11-21,London,Organic Search
15760,2025-11-10,South East,Social
15761,2025-11-24,South West,Referral
15762,2025-11-20,London,Paid Search
15763,2025-11-20,South East,Organic Search
15764,2025-11-02,North East,Social
15765,2025-11-26,North West,Paid Search
15766,2025-11-25,London,Organic Search
15767,2025-11-10,Yorkshire,Paid Search
15768,2025-11-16,Midlands,Organic Search
15769,2025-11-05,South East,Paid Search
15770,2025-11-06,South East,Organic Search
15771,2025-11-07,London,Paid Search
15772,2025-11-03,Yorkshire,Organic Search
15773,2025-11-11,Midlands,Organic Search
15774,2025-11-02,London,Email
15775,2025-11-10,North West,Paid Search
15776,2025-11-24,North East,Paid Search
15777,2025-11-01,South East,Organic Search
15778,2025-11-16,South West,Paid Search
15779,2025-11-26,London,Paid Search
15780,2025-11-04,North West,Organic Search
15781,2025-11-25,South East,Referral
15782,2025-11-07,South East,Organic Search
15783,2025-11-07,Midlands,Paid Search
15784,2025-11-20,North West,Email
15785,2025-11-01,Midlands,Social
15786,2025-11-03,Yorkshire,Email
15787,2025-11-04,Scotland,Email
15788,2025-11-09,South West,Paid Search
15789,2025-11-27,Midlands,Paid Search
15790,2025-11-14,London,Paid Search
15791,2025-11-28,East,Email
15792,2025-11-21,South West,Social
15793,2025-11-17,South East,Organic Search
15794,2025-11-02,North West,Organic Search
15795,2025-11-18,North East,Paid Search
15796,2025-11-15,South East,Paid Search
15797,2025-11-08,Midlands,Social
15798,2025-11-18,London,Paid Search
15799,2025-11-14,North East,Organic Search
15800,2025-11-12,London,Organic Search
15801,2025-11-04,London,Paid Search
15802,2025-11-23,North East,Email
15803,2025-11-17,Midlands,Social
15804,2025-11-23,North East,Organic Search
15805,2025-11-19,North West,Organic Search
15806,2025-11-15,Wales,Social
15807,2025-11-06,Midlands,Social
15808,2025-11-19,London,Social
15809,2025-11-25,London,Email
15810,2025-11-28,South East,Organic Search
15811,2025-11-18,London,Email
15812,2025-11-24,London,Social
15813,2025-11-28,Midlands,Referral
15814,2025-11-10,North West,Email
15815,2025-11-19,Midlands,Referral
15816,2025-11-08,North West,Social
15817,2025-11-10,North East,Paid Search
15818,2025-11-10,East,Email
15819,2025-11-28,North West,Organic Search
15820,2025-11-07,North West,Email
15821,2025-11-26,South East,Organic Search
15822,2025-11-05,South East,Paid Search
15823,2025-11-19,East,Referral
15824,2025-11-14,London,Organic Search
15825,2025-11-18,Midlands,Paid Search
15826,2025-11-04,Midlands,Paid Search
15827,2025-11-01,London,Organic Search
15828,2025-11-07,Yorkshire,Referral
15829,2025-11-24,Yorkshire,Social
15830,2025-11-11,London,Social
15831,2025-11-12,London,Referral
15832,2025-11-17,North West,Referral
15833,2025-11-25,North East,Email
15834,2025-11-10,South East,Referral
15835,2025-11-14,South West,Organic Search
15836,2025-11-05,South West,Social
15837,2025-11-14,Midlands,Paid Search
15838,2025-11-28,South East,Paid Search
15839,2025-11-25,Midlands,Social
15840,2025-11-14,London,Organic Search
15841,2025-11-18,Midlands,Paid Search
15842,2025-11-14,London,Referral
15843,2025-11-07,North East,Paid Search
15844,2025-11-14,North West,Email
15845,2025-11-05,South East,Email
15846,2025-11-11,London,Referral
15847,2025-11-25,North West,Email
15848,2025-11-25,Yorkshire,Paid Search
15849,2025-11-08,London,Email
15850,2025-11-28,East,Social
15851,2025-11-02,South East,Email
15852,2025-11-06,Midlands,Organic Search
15853,2025-11-01,London,Paid Search
15854,2025-11-20,Midlands,Referral
15855,2025-11-03,Wales,Organic Search
15856,2025-11-25,Midlands,Organic Search
15857,2025-11-03,London,Email
15858,2025-11-11,South East,Email
15859,2025-11-01,North East,Organic Search
15860,2025-11-17,North East,Social
15861,2025-11-03,Yorkshire,Social
15862,2025-11-28,London,Organic Search
15863,2025-11-14,South East,Email
15864,2025-11-17,North West,Social
15865,2025-11-15,London,Social
15866,2025-11-02,London,Organic Search
15867,2025-11-09,Yorkshire,Referral
15868,2025-11-15,Midlands,Organic Search
15869,2025-11-06,North East,Referral
15870,2025-11-05,London,Email
15871,2025-11-14,London,Social
15872,2025-11-12,North East,Email
15873,2025-11-24,South East,Social
15874,2025-11-27,Midlands,Paid Search
15875,2025-11-02,Scotland,Social
15876,2025-11-20,North East,Email
15877,2025-11-01,Midlands,Paid Search
15878,2025-11-18,Yorkshire,Referral
15879,2025-11-07,North West,Organic Search
15880,2025-11-05,Scotland,Organic Search
15881,2025-11-23,South West,Organic Search
15882,2025-11-13,North West,Paid Search
15883,2025-11-03,Midlands,Organic Search
15884,2025-11-06,London,Organic Search
15885,2025-11-06,North East,Organic Search
15886,2025-11-25,Midlands,Email
15887,2025-11-22,Yorkshire,Paid Search
15888,2025-11-18,London,Paid Search
15889,2025-11-04,North West,Paid Search
15890,2025-11-22,East,Organic Search
15891,2025-11-19,North East,Referral
15892,2025-11-28,London,Organic Search
15893,2025-11-28,Midlands,Paid Search
15894,2025-11-27,North West,Organic Search
15895,2025-11-02,Yorkshire,Organic Search
15896,2025-11-09,South East,Paid Search
15897,2025-11-18,North West,Organic Search
15898,2025-11-15,London,Paid Search
15899,2025-11-17,North West,Organic Search
15900,2025-11-01,South East,Social
15901,2025-11-16,South West,Social
15902,2025-11-27,North West,Social
15903,2025-11-09,East,Referral
15904,2025-11-06,London,Paid Search
15905,2025-11-27,East,Social
15906,2025-11-20,Midlands,Email
15907,2025-11-28,South East,Email
15908,2025-11-18,Yorkshire,Organic Search
15909,2025-11-17,North West,Social
15910,2025-11-11,Midlands,Organic Search
15911,2025-11-19,South East,Referral
15912,2025-11-01,East,Social
15913,2025-11-18,London,Paid Search
15914,2025-11-22,South West,Organic Search
15915,2025-11-16,London,Paid Search
15916,2025-11-16,Yorkshire,Paid Search
15917,2025-11-25,South East,Email
15918,2025-11-01,Midlands,Organic Search
15919,2025-11-18,North West,Social
15920,2025-11-06,North West,Social
15921,2025-11-11,London,Organic Search
15922,2025-11-13,London,Social
15923,2025-11-01,South East,Paid Search
15924,2025-11-15,South West,Social
15925,2025-11-13,East,Social
15926,2025-11-17,London,Referral
15927,2025-11-03,Scotland,Organic Search
15928,2025-11-19,Midlands,Paid Search
15929,2025-11-20,Scotland,Paid Search
15930,2025-11-18,South East,Organic Search
15931,2025-11-14,London,Paid Search
15932,2025-11-26,East,Organic Search
15933,2025-11-06,North West,Referral
15934,2025-11-28,Midlands,Organic Search
15935,2025-11-20,London,Organic Search
15936,2025-11-27,East,Referral
15937,2025-11-20,London,Organic Search
15938,2025-11-10,London,Organic Search
15939,2025-11-20,Midlands,Social
15940,2025-11-17,East,Organic Search
15941,2025-11-03,Yorkshire,Paid Search
15942,2025-11-18,East,Referral
15943,2025-11-25,South West,Social
15944,2025-11-15,North West,Referral
15945,2025-11-08,South West,Paid Search
15946,2025-11-13,Midlands,Paid Search
15947,2025-11-22,North West,Referral
15948,2025-11-15,Yorkshire,Email
15949,2025-11-20,North East,Social
15950,2025-11-15,East,Paid Search
15951,2025-11-13,East,Email
15952,2025-11-19,South West,Paid Search
15953,2025-11-23,South East,Email
15954,2025-11-05,Yorkshire,Social
15955,2025-11-16,Wales,Organic Search
15956,2025-11-21,East,Social
15957,2025-11-01,Midlands,Organic Search
15958,2025-11-21,South East,Paid Search
15959,2025-11-23,Yorkshire,Organic Search
15960,2025-11-28,Midlands,Referral
15961,2025-11-13,London,Organic Search
15962,2025-11-15,East,Organic Search
15963,2025-11-04,North West,Referral
15964,2025-11-06,South East,Paid Search
15965,2025-11-12,Yorkshire,Organic Search
15966,2025-11-17,Midlands,Social
15967,2025-11-07,North West,Email
15968,2025-11-20,Yorkshire,Social
15969,2025-11-21,Scotland,Social
15970,2025-11-24,London,Organic Search
15971,2025-11-13,South East,Organic Search
15972,2025-11-07,East,Referral
15973,2025-11-19,South West,Paid Search
15974,2025-11-06,Yorkshire,Social
15975,2025-11-11,North West,Email
15976,2025-11-24,Scotland,Paid Search
15977,2025-11-11,Midlands,Referral
15978,2025-11-06,Midlands,Social
15979,2025-11-28,London,Paid Search
15980,2025-11-20,South East,Paid Search
15981,2025-11-08,South East,Referral
15982,2025-11-04,East,Paid Search
15983,2025-11-12,North East,Social
15984,2025-11-17,Yorkshire,Paid Search
15985,2025-11-28,East,Organic Search
15986,2025-12-11,South East,Email
15987,2025-12-10,South East,Organic Search
15988,2025-12-07,Yorkshire,Social
15989,2025-12-22,South West,Email
15990,2025-12-03,South West,Organic Search
15991,2025-12-16,London,Organic Search
15992,2025-12-07,East,Social
15993,2025-12-19,Yorkshire,Email
15994,2025-12-03,South East,Organic Search
15995,2025-12-10,North West,Organic Search
15996,2025-12-04,Yorkshire,Organic Search
15997,2025-12-04,North West,Organic Search
15998,2025-12-20,South West,Email
15999,2025-12-16,London,Referral
16000,2025-12-04,Yorkshire,Paid Search
16001,2025-12-28,Yorkshire,Organic Search
16002,2025-12-20,Yorkshire,Email
16003,2025-12-23,South East,Email
16004,2025-12-10,Scotland,Email
16005,2025-12-02,South East,Organic Search
16006,2025-12-13,London,Referral
16007,2025-12-04,London,Paid Search
16008,2025-12-18,North East,Social
16009,2025-12-05,South East,Organic Search
16010,2025-12-12,North West,Email
16011,2025-12-17,East,Email
16012,2025-12-13,North West,Organic Search
16013,2025-12-11,East,Referral
16014,2025-12-25,Midlands,Organic Search
16015,2025-12-11,South East,Social
16016,2025-12-14,South East,Paid Search
16017,2025-12-15,Yorkshire,Email
16018,2025-12-05,East,Organic Search
16019,2025-12-11,Scotland,Referral
16020,2025-12-09,East,Organic Search
16021,2025-12-19,Midlands,Paid Search
16022,2025-12-28,Yorkshire,Social
16023,2025-12-20,Yorkshire,Paid Search
16024,2025-12-10,Scotland,Referral
16025,2025-12-03,South East,Paid Search
16026,2025-12-11,North East,Referral
16027,2025-12-01,South West,Organic Search
16028,2025-12-26,Yorkshire,Social
16029,2025-12-19,London,Organic Search
16030,2025-12-08,North West,Email
16031,2025-12-27,North West,Organic Search
16032,2025-12-11,North East,Organic Search
16033,2025-12-11,East,Paid Search
16034,2025-12-21,London,Paid Search
16035,2025-12-06,London,Organic Search
16036,2025-12-10,South East,Paid Search
16037,2025-12-13,Midlands,Social
16038,2025-12-23,East,Paid Search
16039,2025-12-28,London,Referral
16040,2025-12-14,Midlands,Social
16041,2025-12-15,London,Organic Search
16042,2025-12-14,North West,Organic Search
16043,2025-12-12,South East,Referral
16044,2025-12-23,North West,Paid Search
16045,2025-12-07,South West,Organic Search
16046,2025-12-07,South East,Organic Search
16047,2025-12-18,South East,Organic Search
16048,2025-12-05,North West,Organic Search
16049,2025-12-07,London,Email
16050,2025-12-21,North East,Organic Search
16051,2025-12-03,North East,Social
16052,2025-12-03,East,Paid Search
16053,2025-12-16,North West,Social
16054,2025-12-15,Midlands,Paid Search
16055,2025-12-25,Midlands,Paid Search
16056,2025-12-03,London,Organic Search
16057,2025-12-06,South West,Paid Search
16058,2025-12-11,Yorkshire,Referral
16059,2025-12-18,London,Paid Search
16060,2025-12-13,North West,Social
16061,2025-12-02,Yorkshire,Social
16062,2025-12-17,South East,Email
16063,2025-12-24,Midlands,Referral
16064,2025-12-18,Yorkshire,Organic Search
16065,2025-12-02,East,Organic Search
16066,2025-12-15,Scotland,Social
16067,2025-12-06,North East,Social
16068,2025-12-07,Midlands,Social
16069,2025-12-07,South West,Social
16070,2025-12-06,Scotland,Referral
16071,2025-12-11,North West,Organic Search
16072,2025-12-19,South West,Organic Search
16073,2025-12-14,South West,Referral
16074,2025-12-24,Midlands,Organic Search
16075,2025-12-28,London,Social
16076,2025-12-08,East,Organic Search
16077,2025-12-06,Yorkshire,Paid Search
16078,2025-12-08,South East,Email
16079,2025-12-18,North West,Paid Search
16080,2025-12-10,Yorkshire,Organic Search
16081,2025-12-24,London,Social
16082,2025-12-16,North West,Email
16083,2025-12-10,Yorkshire,Organic Search
16084,2025-12-11,Yorkshire,Organic Search
16085,2025-12-26,Scotland,Paid Search
16086,2025-12-23,London,Organic Search
16087,2025-12-15,London,Email
16088,2025-12-19,Midlands,Organic Search
16089,2025-12-06,Midlands,Organic Search
16090,2025-12-11,Yorkshire,Referral
16091,2025-12-15,South East,Referral
16092,2025-12-24,North West,Paid Search
16093,2025-12-27,Yorkshire,Social
16094,2025-12-18,South West,Paid Search
16095,2025-12-05,North West,Email
16096,2025-12-25,Scotland,Organic Search
16097,2025-12-12,Midlands,Email
16098,2025-12-28,North East,Organic Search
16099,2025-12-02,South West,Organic Search
16100,2025-12-18,East,Email
16101,2025-12-22,South West,Paid Search
16102,2025-12-17,South East,Paid Search
16103,2025-12-22,North West,Social
16104,2025-12-23,South East,Social
16105,2025-12-12,North West,Social
16106,2025-12-13,South West,Email
16107,2025-12-25,South East,Email
16108,2025-12-02,North West,Organic Search
16109,2025-12-10,Yorkshire,Paid Search
16110,2025-12-03,South East,Email
16111,2025-12-19,Yorkshire,Paid Search
16112,2025-12-12,South East,Organic Search
16113,2025-12-07,South East,Social
16114,2025-12-28,North West,Email
